躊躇する,172
承知する,171
排除する,168
意図する,168
遠慮する,168
予測する,167
迷走する,167
示唆する,166
誤読する,160
停滞する,156
挽回する,156
邪魔する,155
開始する,155
参照する,154
保護する,154
発見する,151
省略する,150
徹底する,149
明示する,149
返事する,148
暴走する,147
露出する,147
加速する,146
観察する,144
吟味する,142
固定する,142
断定する,142
機能する,140
共有する,139
演出する,138
立候補する,138
遺言する,138
約束する,136
盲信する,135
帰宅する,134
妄想する,133
勉強する,132
同調する,132
要求する,132
対立する,132
容認する,131
先行する,130
移動する,129
言い訳する,126
左右する,126
結婚する,123
処刑する,123
直結する,123
断言する,122
覚醒する,121
引用する,121
感心する,120
推奨する,120
認定する,119
移行する,119
我慢する,118
土下座する,118
長生きする,117
油断する,117
苦労する,117
爆発する,117
調整する,116
拒否する,116
演技する,114
牽制する,113
該当する,113
関連する,113
抽出する,113
判別する,113
確保する,113
獲得する,113
提供する,112
動揺する,112
関係する,111
限定する,108
歓迎する,108
転換する,107
自重する,107
浮上する,105
完了する,105
反発する,104
露呈する,104
発展する,104
逆転する,101
支持する,101
危惧する,101
追及する,101
意見する,100
発揮する,100
阻止する,100
飛躍する,99
対処する,99
決断する,98
完結する,98
興奮する,98
緊張する,96
謝罪する,96
申告する,95
弁明する,95
予定する,94
困惑する,94
共通する,92
活用する,91
了承する,91
崩壊する,91
払拭する,91
回復する,90
設定する,89
維持する,88
紹介する,86
失念する,86
配慮する,85
節約する,85
補強する,84
真似する,83
経験する,83
咀嚼する,81
登場する,81
前述する,80
着目する,80
専念する,77
告白する,76
浪費する,76
待機する,74
変換する,73
確立する,73
消化する,73
弁解する,72
明記する,72
使用する,72
要約する,72
抵抗する,71
入村する,71
連動する,70
強制する,69
復活する,69
特筆する,68
遅刻する,68
追記する,68
表示する,68
推察する,68
続行する,68
報告する,67
無駄遣いする,65
尊敬する,65
発動する,64
模索する,64
遭遇する,64
軽視する,64
公開する,63
意味する,63
質疑する,63
変動する,63
応答する,63
割愛する,63
突出する,63
推敲する,62
記憶する,62
萎縮する,62
分類する,62
実現する,61
満足する,61
勝利する,61
連呼する,60
特定する,60
退治する,60
静観する,59
妄信する,59
充実する,58
区別する,58
外出する,58
散見する,58
発信する,57
披露する,57
俯瞰する,57
後述する,56
論破する,56
両立する,56
提唱する,56
弁護する,56
昼寝する,55
妥協する,55
封印する,55
対策する,55
感動する,55
解放する,54
一任する,54
不足する,54
公言する,53
捕捉する,53
交換する,53
添削する,52
混同する,52
相反する,52
収束する,51
喧嘩する,51
通用する,50
代弁する,50
一転する,50
絶望する,50
表出する,49
作成する,49
後押しする,49
発覚する,49
拝見する,49
連携する,48
始末する,48
公表する,48
乖離する,47
退場する,47
肯定する,47
制限する,47
自滅する,47
休憩する,46
募集する,46
構築する,46
挑戦する,46
完成する,46
成長する,45
却下する,45
集約する,45
白状する,45
懺悔する,45
曲解する,44
敵対する,44
強要する,44
散歩する,44
心中する,43
解答する,43
分散する,43
怪我する,43
見え隠れする,43
前置きする,43
指名する,42
沈黙する,42
投稿する,41
一巡する,41
加算する,41
連続する,41
挑発する,41
突入する,41
援護する,40
迎合する,40
監視する,40
冒険する,40
活躍する,40
一周する,39
吃驚する,39
圧迫する,39
捏造する,39
保証する,39
突撃する,39
お手伝いする,38
提言する,38
催促する,38
注力する,38
傍観する,38
忠告する,38
混在する,38
先導する,37
誘発する,37
連絡する,37
精読する,37
批判する,37
早起きする,36
空回りする,36
低下する,36
連発する,36
勘案する,36
正解する,36
支配する,35
熟考する,35
延長する,35
対比する,35
決行する,35
案出する,35
吐露する,35
助言する,35
抑制する,35
到着する,34
敵視する,34
討伐する,34
連想する,34
記入する,34
予期する,33
白熱する,33
指導する,33
掃除する,33
量産する,33
就寝する,33
気乗りする,33
依存する,33
変身する,32
先回りする,32
記載する,32
浸透する,32
進展する,32
帰結する,32
熟読する,32
執着する,32
漂白する,32
離籍する,32
挨拶する,32
尽力する,32
練習する,32
暴露する,31
下車する,31
反転する,31
力説する,31
善処する,31
自称する,31
推薦する,31
羅列する,30
悲観する,30
計上する,30
度外視する,30
背伸びする,30
気絶する,30
一考する,30
同情する,30
味方する,30
回転する,30
反証する,30
扇動する,30
検索する,30
全滅する,30
強行する,30
連打する,29
仲裁する,29
体験する,29
経過する,29
委任する,29
自負する,29
防止する,29
察知する,29
説教する,29
重複する,29
許可する,28
改善する,28
駆逐する,28
予感する,28
列挙する,28
遂行する,28
形成する,28
実施する,28
滞在する,28
禁止する,28
延命する,28
結論する,28
被弾する,28
消去する,27
非難する,27
処分する,27
右往左往する,27
実感する,27
嫉妬する,27
仮眠する,26
安堵する,26
滅亡する,26
蓄積する,26
消沈する,26
料理する,26
付随する,26
逆算する,26
管理する,26
換算する,26
進言する,25
精進する,25
代表する,25
出力する,25
再燃する,25
起因する,25
消滅する,25
氷解する,25
露見する,25
再読する,25
介入する,25
行使する,25
詐欺する,24
団結する,24
帰還する,24
転職する,24
比例する,24
口出しする,24
自爆する,24
適用する,24
卒業する,24
刺激する,24
通報する,24
分担する,24
一定する,24
深呼吸する,24
装備する,24
位置する,23
無茶する,23
圧殺する,23
紛糾する,23
論戦する,23
水増しする,23
派遣する,23
注文する,23
圧縮する,23
撹乱する,23
収集する,23
硬直する,23
死亡する,23
粘着する,23
開放する,23
孤立する,23
過信する,22
手助けする,22
実践する,22
減速する,22
保持する,22
強襲する,22
自粛する,22
到達する,22
由来する,22
翻弄する,22
爆笑する,22
関与する,22
多用する,22
対峙する,21
抵触する,21
衝突する,21
息切れする,21
一見する,21
敢行する,21
発狂する,21
悪化する,21
依頼する,21
失望する,21
補正する,21
併用する,21
敗北する,21
推進する,21
留意する,20
委縮する,20
炸裂する,20
決意する,20
総括する,20
頂戴する,20
負傷する,20
進呈する,20
配置する,20
達成する,20
武装する,20
一段落する,20
訓練する,20
装着する,19
解読する,19
前進する,19
着手する,19
並行する,19
警告する,19
軽減する,19
達観する,19
楽観する,19
寄付する,19
正座する,19
落胆する,19
計画する,19
独立する,19
所望する,19
保障する,19
中断する,19
在席する,18
脱出する,18
仲介する,18
帰着する,18
拍子抜けする,18
逆行する,18
活動する,18
再開する,18
予見する,18
相殺する,18
構成する,18
錯覚する,18
埋没する,18
賞賛する,18
拝借する,18
痛感する,17
承諾する,17
削除する,17
奮闘する,17
容赦する,17
超越する,17
作業する,17
自殺する,17
翻訳する,17
保管する,17
再掲する,17
保存する,17
担当する,17
逸脱する,17
工夫する,17
協調する,17
交代する,17
自認する,17
欠如する,17
補佐する,17
小細工する,17
吸収する,17
変遷する,17
出現する,17
繁盛する,16
取得する,16
添い寝する,16
定着する,16
設置する,16
頓着する,16
促進する,16
受け答えする,16
猛省する,16
軟化する,16
苦戦する,16
傾倒する,16
脱線する,16
防御する,16
看破する,16
駆使する,16
一蹴する,16
守護する,16
符合する,16
反射する,16
豹変する,16
断念する,16
就職する,16
感服する,16
推定する,16
妨害する,16
商売する,15
選出する,15
奔走する,15
創造する,15
強化する,15
推移する,15
牽引する,15
上乗せする,15
観戦する,15
棚上げする,15
喚起する,15
切り貼りする,15
上昇する,15
抜粋する,15
付加する,15
表記する,15
用心する,15
失踪する,15
反撃する,15
名指しする,15
画策する,15
気落ちする,15
会議する,15
強弁する,15
追随する,15
掌握する,15
要望する,14
契約する,14
無理強いする,14
結託する,14
霧散する,14
想起する,14
導入する,14
派生する,14
拡大する,14
開発する,14
出席する,14
歪曲する,14
着地する,14
出発する,14
発想する,14
辟易する,14
和解する,14
浮気する,14
起動する,14
譲歩する,14
先述する,14
改造する,14
一読する,14
除去する,14
動転する,14
取捨選択する,14
錯綜する,14
退席する,14
突破する,14
復帰する,14
一緒する,14
錯乱する,14
凌駕する,14
要請する,14
的中する,14
半減する,14
提起する,13
誘拐する,13
延期する,13
拘泥する,13
乗車する,13
奉仕する,13
入力する,13
感激する,13
棄権する,13
実在する,13
参戦する,13
早出する,13
卑下する,13
補助する,13
解禁する,13
喪失する,13
記録する,13
補充する,13
観念する,13
殺到する,13
予約する,13
開催する,13
熱中する,13
転向する,13
失言する,13
没頭する,13
経営する,13
大騒ぎする,13
仕分けする,13
下書きする,13
消耗する,13
肩入れする,13
敬遠する,13
欠落する,13
乾杯する,13
拡散する,13
還元する,13
加担する,13
在籍する,12
共闘する,12
酷使する,12
好転する,12
勘定する,12
攪乱する,12
一服する,12
選定する,12
手抜きする,12
横行する,12
緩和する,12
釈明する,12
平行する,12
火傷する,12
召喚する,12
宣告する,12
拒絶する,12
感染する,12
接触する,12
切迫する,12
圧倒する,12
錯誤する,12
着眼する,12
出没する,12
凝視する,12
握手する,12
入手する,12
宣伝する,12
餓死する,12
憂慮する,12
窒息する,12
逡巡する,12
一変する,11
見合いする,11
分裂する,11
調査する,11
決心する,11
短縮する,11
呼応する,11
中止する,11
祝福する,11
反抗する,11
運用する,11
悪用する,11
前後する,11
助長する,11
発露する,11
辞退する,11
多発する,11
習得する,11
打破する,11
女装する,11
破棄する,11
居眠りする,11
予言する,11
即答する,11
自白する,11
遵守する,11
志願する,11
自戒する,11
修行する,11
難航する,11
追撃する,11
挫折する,11
調理する,11
明文化する,11
愛用する,11
査定する,11
上下する,11
降臨する,11
殲滅する,11
熟慮する,11
噴出する,11
食事する,11
急変する,11
先送りする,11
裏打ちする,11
世話する,11
熟睡する,11
調節する,11
突進する,11
請求する,11
流用する,11
進化する,10
入信する,10
遣り取りする,10
整合する,10
同居する,10
激怒する,10
掲載する,10
一撃する,10
入院する,10
壊滅する,10
名状する,10
信仰する,10
昇華する,10
持続する,10
論議する,10
支援する,10
後退する,10
お世話する,10
記述する,10
消毒する,10
奮起する,10
制御する,10
開陳する,10
承認する,10
阻害する,10
投入する,10
工作する,10
選別する,10
発散する,10
減少する,10
解明する,10
改行する,10
忌避する,10
参考する,10
問答する,10
目撃する,10
考案する,10
激減する,10
深入りする,10
定義する,10
適合する,10
加工する,10
入浴する,10
予告する,10
収穫する,10
当選する,10
認知する,9
抹殺する,9
流行する,9
投了する,9
作文する,9
差し入れする,9
連行する,9
自賛する,9
打開する,9
封鎖する,9
生息する,9
飛び火する,9
遠出する,9
意訳する,9
脱落する,9
周知する,9
類似する,9
感化する,9
補填する,9
干渉する,9
形容する,9
格闘する,9
捻出する,9
行商する,9
研究する,9
逃避する,9
反芻する,9
献上する,9
匹敵する,9
白黒する,9
処置する,9
自制する,9
洗脳する,9
交錯する,9
話し合いする,9
克服する,9
相当する,9
同感する,9
救済する,9
糾弾する,9
介在する,9
昇格する,9
再現する,9
誕生する,9
協議する,9
自問する,9
瓦解する,9
邁進する,9
目移りする,9
直撃する,9
分離する,9
補給する,9
思い違いする,9
四苦八苦する,9
夢想する,9
爆破する,9
解析する,9
複合する,9
開拓する,9
論争する,8
戦慄する,8
撃滅する,8
退去する,8
討論する,8
応対する,8
凝縮する,8
適応する,8
驚愕する,8
隠蔽する,8
網羅する,8
成仏する,8
放出する,8
罵倒する,8
進歩する,8
衰退する,8
ご馳走する,8
上書きする,8
前倒しする,8
浄化する,8
改良する,8
摂取する,8
徴収する,8
煽動する,8
没収する,8
分解する,8
引退する,8
看病する,8
見劣りする,8
魅了する,8
充電する,8
麻痺する,8
突貫する,8
束縛する,8
委譲する,8
独占する,8
幻滅する,8
伝染する,8
入荷する,8
経由する,8
宿題する,8
徘徊する,8
自問自答する,8
成就する,8
制止する,8
晩酌する,8
思案する,8
生産する,8
誇張する,8
生活する,8
繁栄する,8
撃退する,8
熟知する,8
感嘆する,8
触発する,8
受容する,8
追放する,8
先取りする,8
解剖する,8
色分けする,8
購入する,8
整頓する,8
直行する,8
解体する,8
所属する,8
黙殺する,7
作用する,7
手直しする,7
早合点する,7
占拠する,7
失墜する,7
直感する,7
加勢する,7
見物する,7
偽造する,7
違反する,7
取引する,7
勃発する,7
失恋する,7
例示する,7
反比例する,7
自省する,7
発現する,7
絶賛する,7
閉鎖する,7
支度する,7
称賛する,7
享受する,7
自慢する,7
憶測する,7
確約する,7
退散する,7
避難する,7
厳守する,7
録画する,7
対決する,7
沸騰する,7
改変する,7
考査する,7
診断する,7
疎通する,7
黙秘する,7
炎上する,7
洗練する,7
均衡する,7
精通する,7
悪戯する,7
重宝する,7
上塗りする,7
配分する,7
粉砕する,7
指南する,7
更生する,7
堪能する,7
死守する,7
抹消する,7
復習する,7
乱立する,7
増幅する,7
存命する,7
倍増する,7
確実視する,7
奮発する,7
減点する,7
赤面する,7
暗示する,7
類推する,7
受信する,7
見舞いする,7
満喫する,7
就任する,7
独裁する,7
破滅する,7
拍手する,7
決着する,7
絶叫する,7
蹂躙する,7
看過する,7
蔓延する,6
譲渡する,6
激変する,6
拘束する,6
昇天する,6
販売する,6
増大する,6
去勢する,6
装飾する,6
暗躍する,6
仲直りする,6
躍動する,6
逼迫する,6
増加する,6
掲示する,6
試食する,6
租借する,6
留保する,6
共存する,6
養生する,6
分断する,6
蒸発する,6
苦笑する,6
復旧する,6
威圧する,6
内職する,6
乱舞する,6
極論する,6
訳出する,6
調達する,6
乾燥する,6
緊迫する,6
合図する,6
承服する,6
合体する,6
反駁する,6
返上する,6
雑談する,6
並列する,6
告発する,6
頻発する,6
謙遜する,6
苦慮する,6
助力する,6
送信する,6
手加減する,6
甘受する,6
読解する,6
隔離する,6
味見する,6
苦悩する,6
勧誘する,6
参上する,6
誘惑する,6
内包する,6
爆撃する,6
挙手する,6
威嚇する,6
混線する,6
洗濯する,6
嫌悪する,6
埋葬する,6
出入りする,6
贔屓する,6
栽培する,6
信奉する,6
堪忍する,6
合戦する,6
廃業する,6
検査する,6
永住する,6
抑止する,6
予防する,6
集合する,6
着用する,6
即決する,6
激昂する,6
出勤する,6
手入れする,6
立脚する,6
矯正する,6
警備する,6
持参する,6
二分する,6
絶句する,5
逆流する,5
寝泊まりする,5
抗議する,5
抗弁する,5
解散する,5
出張する,5
失敬する,5
昏倒する,5
向上する,5
他界する,5
歓喜する,5
特記する,5
算段する,5
会得する,5
脱却する,5
治療する,5
一括する,5
生還する,5
放心する,5
撲滅する,5
加点する,5
捕獲する,5
断絶する,5
登録する,5
手分けする,5
移入する,5
転落する,5
横取りする,5
開封する,5
停電する,5
案内する,5
直面する,5
合流する,5
逮捕する,5
発車する,5
買収する,5
納品する,5
落書きする,5
破裂する,5
寄与する,5
体現する,5
乱入する,5
介抱する,5
追究する,5
早寝する,5
乱発する,5
演説する,5
墜落する,5
君臨する,5
統率する,5
通過する,5
美化する,5
統合する,5
相対する,5
風化する,5
急上昇する,5
処断する,5
新調する,5
転覆する,5
供述する,5
火葬する,5
共謀する,5
味付けする,5
厳選する,5
特出する,5
学習する,5
主導する,5
制圧する,5
密着する,5
命令する,5
増殖する,5
熱望する,5
難儀する,5
削減する,5
分割する,5
担保する,5
切望する,5
熱弁する,5
秘匿する,5
庇護する,5
設立する,5
調教する,5
応戦する,5
故障する,5
侵入する,5
自立する,5
結束する,5
区分する,5
招待する,5
調和する,5
専行する,5
耄碌する,5
反逆する,5
熟成する,5
通訳する,5
申請する,5
絶滅する,5
捜索する,5
弛緩する,5
打診する,5
固持する,5
痙攣する,5
開店する,5
棄却する,5
召還する,5
慢心する,5
差別する,5
採択する,5
憤慨する,5
脱走する,5
直視する,5
接近する,5
休養する,5
入隊する,4
幻惑する,4
定住する,4
再生する,4
規制する,4
刮目する,4
開国する,4
共鳴する,4
成敗する,4
謳歌する,4
一礼する,4
転生する,4
平均する,4
浮遊する,4
行水する,4
遷移する,4
求婚する,4
投獄する,4
配属する,4
共同する,4
併記する,4
素通りする,4
制約する,4
手当てする,4
叱咤する,4
自作する,4
拝読する,4
降下する,4
予習する,4
立証する,4
潜入する,4
飢え死にする,4
代行する,4
詮索する,4
遠征する,4
撲殺する,4
同席する,4
内省する,4
瞑想する,4
息抜きする,4
終止する,4
切腹する,4
代用する,4
優遇する,4
取材する,4
改装する,4
前借りする,4
逆用する,4
放牧する,4
修復する,4
健闘する,4
買い物する,4
履行する,4
逗留する,4
野宿する,4
流通する,4
彷彿する,4
散策する,4
退屈する,4
強奪する,4
充満する,4
留学する,4
狙い撃ちする,4
脱帽する,4
始動する,4
投影する,4
企画する,4
化粧する,4
結成する,4
日焼けする,4
伝達する,4
競争する,4
諦観する,4
悶絶する,4
弁論する,4
記帳する,4
上滑りする,4
根回しする,4
切り盛りする,4
忙殺する,4
腐心する,4
再発する,4
仮装する,4
所持する,4
酷似する,4
電話する,4
愚考する,4
気配りする,4
混合する,4
心酔する,4
下降する,4
拝聴する,4
廃止する,4
詐称する,4
残留する,4
手当する,4
推論する,4
復唱する,4
稼働する,4
空振りする,4
信任する,4
移住する,4
発明する,4
実験する,4
出血する,4
告知する,4
付着する,4
首肯する,4
続出する,4
降板する,4
改名する,4
配達する,4
分岐する,4
感知する,4
発掘する,4
注入する,4
発射する,4
審査する,4
執筆する,4
普及する,4
物色する,4
悪戦苦闘する,4
即死する,4
入会する,4
絞殺する,4
拉致する,4
舌打ちする,4
橋渡しする,4
自虐する,4
揶揄する,4
固着する,4
逃亡する,4
暴発する,4
改心する,4
長持ちする,4
激励する,4
貫徹する,4
重み付けする,4
豪語する,4
復讐する,4
添付する,4
出演する,4
排斥する,4
保全する,4
命名する,4
即断する,4
酷評する,4
加筆する,4
優勝する,4
依拠する,4
跋扈する,4
激化する,4
変装する,4
啓示する,4
計測する,4
苦心する,4
交渉する,4
融和する,4
特訓する,4
転嫁する,4
永眠する,4
予知する,4
誘致する,4
口論する,4
競合する,4
求愛する,4
気兼ねする,4
点滅する,4
算出する,4
命拾いする,4
養護する,4
苦笑いする,4
採取する,3
恫喝する,3
混入する,3
嘲笑する,3
溺死する,3
編集する,3
切り捨てする,3
浸食する,3
同行する,3
行為する,3
婚約する,3
頻出する,3
継承する,3
作製する,3
象徴する,3
殺害する,3
格上げする,3
探検する,3
朗読する,3
成熟する,3
粛清する,3
採寸する,3
連射する,3
宣誓する,3
隆起する,3
斟酌する,3
贈呈する,3
失神する,3
執行する,3
模写する,3
現存する,3
演繹する,3
是正する,3
返却する,3
遮断する,3
汚染する,3
合算する,3
減税する,3
四散する,3
見学する,3
疲弊する,3
投函する,3
療養する,3
整備する,3
冷や冷やする,3
撮影する,3
防衛する,3
相違する,3
傾注する,3
交流する,3
荒稼ぎする,3
復興する,3
暴落する,3
崇拝する,3
値上がりする,3
投球する,3
回覧する,3
廃棄する,3
督促する,3
洞察する,3
従事する,3
駆除する,3
狂喜する,3
散髪する,3
発行する,3
爆殺する,3
自決する,3
伝承する,3
反目する,3
黙認する,3
実証する,3
決戦する,3
整地する,3
激高する,3
拡張する,3
波及する,3
合意する,3
発起する,3
描写する,3
命中する,3
熱唱する,3
旋回する,3
偏向する,3
押収する,3
読書する,3
外食する,3
一喜一憂する,3
敬服する,3
交差する,3
寄生する,3
吹聴する,3
出荷する,3
種明かしする,3
相応する,3
封殺する,3
脚色する,3
破産する,3
客観する,3
批難する,3
可決する,3
逆上する,3
見聞きする,3
偏重する,3
放浪する,3
挿入する,3
開幕する,3
戸締りする,3
家出する,3
先占する,3
残業する,3
打合せする,3
敬愛する,3
雑魚寝する,3
猛進する,3
疲労する,3
通告する,3
融通する,3
是非する,3
踏襲する,3
横着する,3
作表する,3
深化する,3
発症する,3
散乱する,3
剥離する,3
膠着する,3
苦悶する,3
点在する,3
収拾する,3
直訳する,3
供養する,3
熟練する,3
常備する,3
論証する,3
課税する,3
再会する,3
渇望する,3
存続する,3
審議する,3
禁酒する,3
保有する,3
悩殺する,3
集結する,3
射撃する,3
調合する,3
出陣する,3
硬化する,3
入札する,3
沐浴する,3
虐殺する,3
お膳立てする,3
試行する,3
耳打ちする,3
培養する,3
高揚する,3
志向する,3
一喝する,3
奉公する,3
植毛する,3
検分する,3
処遇する,3
目減りする,3
混戦する,3
流布する,3
放送する,3
付与する,3
乱高下する,3
通知する,3
修理する,3
討ち死にする,3
完敗する,3
作為する,3
射殺する,3
撃墜する,3
恐縮する,3
伝授する,3
入部する,3
照合する,3
大笑いする,3
玉砕する,3
優越する,3
列記する,3
降参する,3
変貌する,3
布教する,3
摩耗する,3
運動する,3
応募する,3
長居する,3
増長する,3
給付する,3
独り占めする,3
退出する,3
談笑する,3
注射する,3
呈示する,3
言明する,3
見当する,3
服用する,3
営業する,3
転倒する,3
既出する,3
赴任する,3
堕落する,3
離婚する,3
拾い読みする,3
中和する,3
返品する,3
失点する,3
製造する,3
否決する,3
移籍する,3
任命する,3
懇願する,2
収縮する,2
創作する,2
翻意する,2
弾圧する,2
恐喝する,2
爆死する,2
教示する,2
増税する,2
飛来する,2
転記する,2
即応する,2
切り上げする,2
教育する,2
枯渇する,2
密集する,2
略奪する,2
気疲れする,2
傾聴する,2
傷心する,2
演奏する,2
断罪する,2
自嘲する,2
介護する,2
激増する,2
切断する,2
改定する,2
迎撃する,2
恋愛する,2
投資する,2
脳死する,2
増強する,2
伸び伸びする,2
援用する,2
記念する,2
設問する,2
歯磨きする,2
同化する,2
同封する,2
伝播する,2
尋問する,2
席巻する,2
韜晦する,2
探索する,2
退却する,2
活き活きする,2
出撃する,2
献策する,2
巡回する,2
渋滞する,2
更正する,2
換金する,2
乱用する,2
造反する,2
占有する,2
伝言する,2
隠居する,2
駆け落ちする,2
惚れ惚れする,2
軽蔑する,2
損失する,2
間延びする,2
凝固する,2
分化する,2
辞任する,2
帰国する,2
融合する,2
圧死する,2
募金する,2
散逸する,2
修繕する,2
放任する,2
冒涜する,2
忘却する,2
徹夜する,2
脱毛する,2
着席する,2
休戦する,2
逆戻りする,2
準拠する,2
解凍する,2
総称する,2
捨象する,2
変節する,2
激突する,2
付記する,2
製作する,2
自衛する,2
亡命する,2
溶解する,2
不自由する,2
蘇生する,2
独走する,2
濫用する,2
相関する,2
運転する,2
炊き出しする,2
中継する,2
支給する,2
夜遊びする,2
発注する,2
吐血する,2
仰天する,2
上述する,2
乱闘する,2
糊塗する,2
長考する,2
猶予する,2
出動する,2
希釈する,2
発達する,2
傾斜する,2
殴打する,2
拠出する,2
男装する,2
雲散霧消する,2
合併する,2
応酬する,2
出馬する,2
紛失する,2
走査する,2
交信する,2
過熱する,2
失業する,2
恐怖する,2
回帰する,2
売買する,2
選挙する,2
攻略する,2
激動する,2
品定めする,2
上達する,2
噴火する,2
制定する,2
意気投合する,2
完走する,2
発音する,2
近似する,2
誤記する,2
背反する,2
注釈する,2
飲食する,2
頓挫する,2
手招きする,2
使役する,2
運営する,2
全敗する,2
凍死する,2
断行する,2
平謝りする,2
速断する,2
脅迫する,2
入団する,2
出家する,2
憔悴する,2
消火する,2
帰郷する,2
発声する,2
透視する,2
着服する,2
半壊する,2
急降下する,2
徴兵する,2
鑑賞する,2
究明する,2
参入する,2
改竄する,2
提携する,2
惑乱する,2
得心する,2
指揮する,2
一掃する,2
大別する,2
投与する,2
前借する,2
取捨する,2
高笑いする,2
採点する,2
宿泊する,2
放火する,2
捜査する,2
混迷する,2
堅持する,2
金儲けする,2
郵送する,2
負担する,2
疾走する,2
落下する,2
淘汰する,2
整形する,2
下痢する,2
転校する,2
区分けする,2
山積する,2
力負けする,2
斡旋する,2
承伏する,2
連帯する,2
戦争する,2
救出する,2
常駐する,2
補償する,2
服従する,2
号令する,2
折衷する,2
留守番する,2
混雑する,2
献杯する,2
急転する,2
全快する,2
箇条書する,2
沈没する,2
相乗する,2
卒倒する,2
殉職する,2
談義する,2
直進する,2
着替えする,2
付属する,2
後始末する,2
音読する,2
概観する,2
介錯する,2
脱衣する,2
発案する,2
増量する,2
繁殖する,2
発進する,2
決壊する,2
対面する,2
施行する,2
判読する,2
追跡する,2
証言する,2
建設する,2
盲従する,2
病死する,2
悶着する,2
総計する,2
難破する,2
加熱する,2
録音する,2
連関する,2
清書する,2
侮辱する,2
免除する,2
塩梅する,2
自炊する,2
観賞する,2
消失する,2
執刀する,2
観測する,2
引越しする,2
模倣する,2
工面する,2
歩行する,2
凸凹する,2
出航する,2
習熟する,2
飛行する,2
狙撃する,2
浮き沈みする,2
委託する,2
愚弄する,2
立案する,2
困窮する,2
値引きする,2
転化する,2
順守する,2
直言する,2
併設する,2
作動する,2
芝居する,2
酩酊する,2
回想する,2
援助する,2
認可する,2
減退する,2
労働する,2
討議する,2
合唱する,2
値上げする,2
構想する,2
落選する,2
転売する,2
早退する,2
制作する,2
迫撃する,2
開眼する,2
愛好する,2
采配する,2
到来する,2
誘爆する,2
引火する,2
着陸する,2
肥大する,1
静止する,1
先制する,1
轟沈する,1
選抜する,1
清算する,1
略称する,1
感受する,1
点灯する,1
提訴する,1
暫定する,1
盲進する,1
乱暴する,1
一言する,1
目指する,1
呼吸する,1
欠伸する,1
講義する,1
直流する,1
進出する,1
下宿する,1
試飲する,1
周回する,1
焦心する,1
近接する,1
暗転する,1
元服する,1
泥酔する,1
招集する,1
保養する,1
捕食する,1
携帯する,1
呼び出しする,1
離職する,1
通信する,1
惹起する,1
差押えする,1
排他する,1
志望する,1
収斂する,1
検便する,1
嗜好する,1
驚喜する,1
急増する,1
乱心する,1
進入する,1
破損する,1
従属する,1
帰参する,1
漂着する,1
引っ越しする,1
伐採する,1
指向する,1
照応する,1
変質する,1
精察する,1
襲名する,1
惨殺する,1
品評する,1
修飾する,1
接戦する,1
闊歩する,1
入室する,1
他出する,1
流動する,1
猛攻する,1
分泌する,1
捺印する,1
醸造する,1
冷凍する,1
倍加する,1
顕現する,1
肉薄する,1
厚遇する,1
持ち逃げする,1
洗礼する,1
加減する,1
