便乗する,438
率先する,424
扱いする,495
失速する,415
判定する,437
おねがいする,386
終了する,407
覚悟する,427
合致する,474
勝負する,420
解説する,400
進行する,438
操作する,470
再考する,451
独断する,377
表明する,404
成立する,417
採用する,386
解除する,406
更新する,393
強調する,414
返事する,332
開始する,339
意図する,351
信頼する,472
立候補する,319
トレースする,354
邪魔する,334
遺言する,316
下手する,384
総合する,413
発見する,325
許容する,380
追求する,353
遠慮する,338
排除する,331
吟味する,305
放棄する,383
帰宅する,296
保護する,316
離脱する,351
妄想する,294
露出する,308
停滞する,316
観察する,302
展開する,349
旅する,373
賛同する,341
省略する,304
固執する,329
挽回する,307
カウントする,309
実行する,324
盲信する,281
チェックする,335
攻撃する,354
予測する,310
推奨する,261
オンする,352
約束する,274
躊躇する,310
加速する,284
懐柔する,334
示唆する,303
ドキドキする,250
明示する,283
結婚する,257
要求する,265
引用する,253
誤読する,292
演出する,269
機能する,270
該当する,243
分析する,306
固定する,271
徹底する,276
迷走する,292
参照する,278
移行する,243
承知する,294
我慢する,241
爆発する,239
逆転する,223
長生きする,238
移動する,250
完了する,226
同調する,252
直結する,243
断定する,261
露呈する,223
提供する,230
対立する,250
あんまする,241
お話しする,218
共有する,256
お待ちする,225
シフトする,212
容認する,247
やり取りする,269
拒否する,230
勉強する,245
確保する,226
抽出する,226
関係する,224
調整する,228
油断する,229
拮抗する,294
節約する,195
処刑する,233
動揺する,221
先行する,239
阻止する,209
苦労する,226
牽制する,221
歓迎する,215
自重する,214
認定する,226
転換する,213
申告する,200
暴走する,252
感心する,225
対処する,204
断言する,226
発展する,208
覚醒する,225
追及する,205
謝罪する,199
言い訳する,229
興奮する,200
勝利する,162
おかけする,202
支持する,200
察する,209
きがする,197
消化する,170
浮上する,202
土下座する,215
発揮する,194
困惑する,188
待機する,168
紹介する,179
お答えする,202
ひょっとする,191
お祈りする,143
サポートする,193
配慮する,176
完結する,189
前述する,169
回復する,179
左右する,215
経験する,172
緊張する,185
活用する,179
入村する,158
意見する,186
関連する,198
補強する,169
崩壊する,175
反発する,188
判別する,197
限定する,192
披露する,140
咀嚼する,164
コメントする,174
危惧する,183
もやもやする,176
表示する,149
セーブする,139
弁明する,175
軽視する,144
失念する,166
払拭する,170
アップする,170
決断する,176
了承する,169
登場する,159
弁解する,150
維持する,165
着目する,157
満足する,138
公開する,139
萎縮する,136
抵抗する,145
うっかりする,139
使用する,146
遭遇する,138
確立する,146
割愛する,134
絶望する,121
獲得する,184
飛躍する,169
遅刻する,138
退治する,130
設定する,158
真似する,152
特定する,129
ビックリする,158
続行する,136
共通する,160
模索する,132
尊敬する,133
後押しする,116
チャレンジする,129
マッチする,142
推敲する,128
完成する,112
プレゼントする,122
公言する,118
告白する,141
変動する,127
変換する,136
後述する,119
演技する,177
添削する,115
感動する,118
要約する,134
報告する,128
発動する,125
一転する,111
起因する,85
妄信する,118
専念する,136
昼寝する,114
連呼する,119
予定する,153
一任する,113
混同する,111
俯瞰する,115
募集する,104
メモする,106
公表する,106
特筆する,126
浪費する,133
お詫びする,111
拝見する,106
不足する,111
一巡する,98
質疑する,120
分類する,119
無駄遣いする,122
明記する,129
投稿する,98
お知らせする,81
意味する,119
相反する,108
アドバイスする,125
善処する,86
リコールする,98
退場する,102
休憩する,101
ダウンする,134
通用する,104
挑戦する,100
記憶する,115
しっかする,112
復活する,122
対策する,107
肯定する,99
解放する,105
発信する,108
発覚する,100
ヒットする,101
連動する,120
突入する,91
充実する,108
訓練する,70
妥協する,104
散見する,106
自称する,79
推察する,116
封印する,103
表出する,96
スタートする,106
キープする,81
心中する,90
執着する,78
禁止する,74
保証する,85
喧嘩する,97
改善する,74
総括する,65
作成する,94
却下する,90
制限する,92
論破する,100
お出かけする,86
構築する,89
話する,95
区別する,101
おしゃべりする,92
圧迫する,81
前置きする,85
収束する,93
傍観する,80
援護する,82
ちくする,78
連携する,89
レスする,86
提唱する,97
挨拶する,73
被弾する,69
ピックアップする,90
分散する,84
背伸びする,70
楽する,62
カバーする,72
見え隠れする,83
お伝えする,87
留意する,60
追記する,108
静観する,99
注力する,78
ストップする,71
駆逐する,68
連絡する,76
就寝する,72
記入する,73
決行する,74
代弁する,89
両立する,95
イメージする,102
強要する,82
ぼんやりする,71
吐露する,73
リンクする,90
強制する,107
指導する,71
早起きする,74
強行する,68
加算する,79
交換する,91
お手伝いする,76
曲解する,81
衝突する,58
掃除する,70
パスする,86
お断りする,53
連打する,66
弁護する,93
指名する,79
注文する,60
冒険する,76
一周する,75
懺悔する,81
白状する,80
外出する,93
おすすめする,85
過信する,57
熟考する,70
突撃する,74
計上する,65
捕捉する,88
乖離する,82
コントロールする,85
応答する,98
錯覚する,53
反転する,65
多用する,56
始末する,82
延命する,62
誘発する,71
支配する,69
沈黙する,76
練習する,66
怪我する,77
プッシュする,97
依存する,67
あたふたする,61
挑発する,75
変身する,65
連発する,69
列挙する,61
オススメする,78
仮眠する,59
抑制する,68
出力する,58
催促する,71
量産する,66
適用する,57
監視する,73
勘案する,69
批判する,70
お返しする,71
予感する,60
達成する,52
重複する,61
案出する,67
団結する,56
自滅する,78
正解する,67
連想する,65
どきどきする,77
体験する,60
嫉妬する,58
解答する,74
予期する,64
孤立する,54
仲裁する,60
遂行する,59
敵対する,74
露見する,55
尽力する,62
どうこうする,78
敵視する,64
退席する,44
突出する,93
混在する,68
迎合する,70
集約する,74
死亡する,52
連続する,70
助言する,64
反撃する,44
同情する,59
帰還する,53
活躍する,69
付随する,55
延長する,64
しょんぼりする,58
成長する,73
推進する,49
詐欺する,52
料理する,54
投了する,37
浸透する,60
散歩する,72
離籍する,60
回転する,58
記載する,60
狂する,54
パンクする,79
一考する,57
ふりする,72
管理する,53
気絶する,57
悪化する,48
爆笑する,49
空回りする,63
一蹴する,42
右往左往する,53
力説する,57
促進する,42
在席する,44
予告する,36
転職する,50
通報する,50
検索する,56
リラックスする,55
圧殺する,49
実践する,48
結論する,53
先導する,62
契約する,39
マークする,62
失踪する,40
委任する,54
落胆する,44
推移する,40
補佐する,42
負傷する,45
発現する,32
欲する,44
捏造する,64
度外視する,54
実感する,51
装備する,48
非難する,51
気乗りする,57
開放する,47
守護する,40
刺激する,48
依頼する,45
召喚する,36
対比する,59
吃驚する,63
もしかする,39
駆使する,39
すっきりする,46
忠告する,61
翻弄する,45
呼ばわりする,54
評する,41
換算する,49
追放する,31
派遣する,46
卒業する,47
白熱する,56
逆算する,49
承認する,33
的中する,37
推薦する,54
進展する,55
並行する,42
棚上げする,38
自爆する,47
精進する,47
粘着する,45
精読する,59
滞在する,50
調査する,33
実現する,83
安堵する,48
消去する,49
介入する,47
察知する,51
先述する,36
オーバーする,30
深呼吸する,46
扇動する,52
発想する,36
全滅する,52
脱線する,38
由来する,44
楽観する,40
参戦する,34
着手する,40
容赦する,38
形成する,49
オープンする,38
敗北する,42
作業する,38
脱出する,39
サービスする,35
羅列する,51
自負する,50
圧縮する,44
関与する,43
決意する,40
早とちりする,35
許可する,48
フライングする,36
トーンダウンする,32
チェンジする,42
前進する,39
防止する,49
反証する,50
説教する,49
一見する,41
計画する,39
蓄積する,46
工夫する,37
ほっとする,34
臆する,45
実在する,33
先回りする,52
失言する,33
一変する,31
反射する,36
超越する,37
痛感する,37
構成する,38
低下する,55
手助けする,41
居眠りする,30
口出しする,43
中断する,38
分担する,43
お送りする,49
圧倒する,31
氷解する,44
暴露する,50
商売する,34
ケンカする,31
削除する,36
察しする,40
思案する,27
目撃する,29
味方する,49
比例する,42
対決する,25
賞賛する,36
譲歩する,32
アプローチする,34
解読する,37
拝借する,36
罵倒する,26
変遷する,35
硬直する,41
進呈する,38
独立する,37
除去する,32
信仰する,28
到着する,52
上昇する,33
寄付する,37
出発する,31
敢行する,38
要請する,31
委縮する,37
所望する,36
けん制する,24
辟易する,31
のんびりする,27
帰結する,49
消耗する,30
着地する,31
経過する,46
熟読する,49
推定する,33
再読する,42
仲介する,35
雑談する,23
フィードバックする,30
起動する,31
記述する,27
正座する,36
喪失する,30
クリアする,37
拒絶する,29
進言する,42
中止する,28
拍子抜けする,35
錯誤する,28
位置する,39
用心する,31
案内する,21
リクエストする,37
定着する,32
観戦する,31
強化する,31
表記する,31
火傷する,28
出現する,33
独裁する,23
保持する,38
交代する,33
一緒する,30
断念する,32
保障する,35
論戦する,39
蔓延する,22
欠落する,29
派生する,30
実施する,44
処分する,43
選定する,28
自粛する,38
伏せする,23
添い寝する,32
驚愕する,24
漂白する,48
宣伝する,27
確約する,22
行使する,40
奮闘する,32
自白する,26
呼応する,26
自認する,32
無茶する,38
支援する,25
加点する,20
開拓する,24
タッチする,23
抵触する,36
何とかする,25
翻訳する,32
干渉する,24
結託する,29
調達する,21
失望する,36
選出する,30
洗脳する,24
装着する,34
保管する,32
追随する,30
消滅する,40
埋葬する,21
絶滅する,20
下書きする,28
再開する,33
一読する,28
酷使する,26
解体する,22
予約する,27
遵守する,25
吸収する,31
浮気する,28
動転する,28
洗濯する,20
堪忍する,20
シカトする,30
進化する,24
活動する,32
提言する,52
凝視する,26
デートする,26
繁盛する,30
一段落する,34
頂戴する,34
傾倒する,30
請求する,25
撹乱する,37
肩入れする,27
水増しする,37
投入する,24
武装する,34
噴出する,25
名指しする,29
代表する,39
死守する,21
にらめっこする,30
再生する,18
シミュレートする,28
減少する,24
分裂する,25
意訳する,23
結成する,17
感化する,22
深入りする,23
和解する,27
発狂する,34
勘定する,25
布教する,16
加担する,26
錯綜する,27
裏打ちする,24
編集する,16
頓着する,29
抗議する,18
討論する,21
受け答えする,29
併用する,34
採択する,18
差し入れする,22
黙秘する,20
辞退する,24
調節する,24
全うする,40
気落ちする,28
阻害する,23
妨害する,29
世話する,24
話し合いする,22
強襲する,35
アナウンスする,26
手入れする,19
消沈する,39
プロポーズする,28
復帰する,27
再燃する,38
解明する,23
満喫する,19
警告する,31
改行する,22
帰着する,30
堪能する,19
苦慮する,18
挙手する,18
開発する,26
記念する,14
祝福する,23
開催する,25
打開する,21
即答する,23
うずうずする,26
画策する,27
克服する,21
延期する,25
捻出する,21
自戒する,23
攪乱する,24
手抜きする,24
紛糾する,35
集合する,18
拘泥する,25
糾弾する,21
早寝する,17
奮起する,22
上下する,23
観測する,14
熱中する,25
相殺する,30
甘受する,18
コピーする,42
再現する,21
切迫する,24
しっくりする,32
作用する,18
乾杯する,24
没頭する,24
昇天する,17
嫌悪する,17
均衡する,18
減速する,33
網羅する,19
収集する,34
サインする,19
購入する,19
先送りする,22
還元する,24
拘束する,17
破たんする,29
調理する,22
一撃する,21
逃避する,20
予見する,29
主導する,16
おまけする,19
アタックする,25
着席する,13
自殺する,28
突貫する,19
看破する,27
撲滅する,16
自制する,20
撲殺する,15
昇格する,20
ごろごろする,23
誘惑する,17
再掲する,28
勃発する,18
ひやひやする,23
キャッチする,29
当選する,21
探検する,14
緩和する,23
ハッスルする,24
味見する,17
炎上する,17
突進する,21
参考する,20
横行する,22
助長する,21
出没する,22
徘徊する,18
カットする,21
前後する,21
ねつ造する,17
リフレッシュする,21
転嫁する,14
卑下する,23
散策する,14
厳守する,17
選別する,20
転向する,23
脱却する,15
埋没する,28
いらいらする,18
優勝する,14
流用する,21
承諾する,27
経由する,18
設置する,26
採点する,12
詮索する,14
併記する,14
周知する,19
存命する,17
贈呈する,13
持続する,20
切腹する,14
対峙する,31
逸脱する,27
小細工する,27
転生する,14
弛緩する,15
誕生する,19
同感する,19
整合する,20
防御する,26
握手する,22
釈明する,22
逆行する,28
交渉する,14
スキップする,14
感服する,26
取捨選択する,24
療養する,13
壊滅する,20
献上する,19
発露する,21
補助する,23
予言する,21
軽減する,29
独走する,12
所属する,18
噂する,12
共存する,15
介在する,18
掲示する,15
滅亡する,35
敬遠する,22
赤面する,16
破棄する,20
救済する,18
キャンセルする,14
半減する,23
生活する,17
苦戦する,25
激変する,15
退散する,16
逮捕する,14
感染する,21
自慢する,16
符合する,25
飛び火する,18
激減する,19
複合する,18
収穫する,19
熟知する,17
愚考する,13
逡巡する,21
シャットアウトする,17
欠如する,26
上乗せする,24
後退する,19
偽造する,16
窒息する,21
落書きする,14
着用する,15
シミュレーションする,16
喚起する,24
おしらせする,9
降臨する,20
邁進する,18
らくする,12
侵入する,14
仲直りする,15
踏襲する,12
サバサバする,15
手分けする,14
凌駕する,23
摂取する,17
工作する,19
接触する,21
白黒する,18
追撃する,20
入信する,19
疎通する,16
達観する,28
改心する,13
運動する,12
持する,15
ガードする,18
合流する,14
一定する,33
新調する,14
入院する,19
上滑りする,13
悲観する,39
解禁する,22
自問自答する,17
販売する,15
エントリーする,19
集めする,14
指図する,9
早出する,22
熱弁する,13
寄与する,13
色分けする,16
志願する,19
炸裂する,28
息する,14
かく乱する,17
決着する,15
抹殺する,17
変装する,12
憂慮する,20
重宝する,15
反芻する,17
即死する,12
格上げする,11
問答する,18
修繕する,10
反抗する,19
錯乱する,22
整頓する,16
相当する,17
生産する,16
暴れする,19
いたずらする,21
参上する,14
骨折する,9
魅了する,16
配置する,28
運転する,10
抜粋する,23
逼迫する,14
保存する,25
任命する,11
打破する,19
協議する,17
愛用する,19
考査する,15
相違する,11
探索する,10
発注する,10
合戦する,14
ショートする,13
成仏する,16
同居する,18
餓死する,20
ジャッジする,12
細工する,8
破裂する,13
熟睡する,19
仕分けする,21
在籍する,20
乱舞する,14
くらくらする,13
成敗する,12
乾燥する,14
格闘する,17
共闘する,20
見劣りする,16
掌握する,23
一服する,20
反目する,11
向上する,13
尻込みする,9
見物する,15
復唱する,12
類似する,17
接続する,9
入荷する,16
テストする,11
採寸する,11
懇願する,10
惚れ惚れする,10
消毒する,17
改名する,11
営業する,10
四苦八苦する,16
改良する,15
加熱する,9
ごちそうする,9
粉砕する,14
交錯する,16
通訳する,12
抹消する,14
抗弁する,12
謙遜する,13
お尋ねする,14
食事する,18
中和する,10
窮する,13
照合する,10
適合する,17
引退する,15
牽引する,22
入手する,19
戦慄する,15
霧散する,21
口論する,11
配分する,14
決心する,18
退屈する,11
会議する,22
違反する,14
転落する,12
提起する,20
特記する,12
栽培する,13
直感する,14
存続する,10
だっこする,8
トライする,14
受信する,14
蹂躙する,14
隠蔽する,15
即断する,11
棄却する,12
捜索する,12
開店する,12
修理する,10
論議する,17
棄権する,20
支給する,9
付加する,22
接近する,12
名状する,17
自虐する,11
精通する,14
切り捨てする,10
通過する,12
スライスする,8
貫徹する,11
歯磨きする,9
疾走する,9
昇華する,17
学習する,12
突破する,21
防衛する,10
割引する,7
豹変する,23
共鳴する,11
極論する,13
徹夜する,9
担保する,12
合計する,8
ご馳走する,15
適応する,15
黙認する,10
中だるみする,10
秘匿する,12
発散する,17
関する,12
拍手する,14
確実視する,14
支度する,14
ジャンプする,11
治療する,11
命拾いする,10
殺害する,9
分岐する,10
行為する,9
急変する,17
対戦する,7
パワーアップする,7
奔走する,21
消失する,8
記録する,19
触発する,14
増大する,12
マスターする,10
推論する,10
抑止する,12
バックする,14
配布する,7
付言する,6
憤慨する,11
区分けする,8
登録する,11
直行する,14
遣り取りする,16
暗躍する,12
さばさばする,9
整備する,9
退室する,7
尋問する,8
納品する,11
挫折する,17
殺到する,19
切望する,11
好転する,18
解剖する,14
苦笑する,12
弄する,16
並列する,12
執行する,9
いいわけする,6
作文する,15
合体する,12
分解する,14
立証する,10
執筆する,10
担当する,23
奮発する,13
猛省する,22
出勤する,12
誇張する,14
リストアップする,8
乱立する,13
合意する,9
斟酌する,9
制御する,16
捕獲する,11
ストックする,6
計測する,10
拡散する,19
強弁する,21
恐縮する,9
恐怖する,8
改造する,20
熟慮する,17
介抱する,11
長持ちする,10
研究する,15
応対する,14
独り歩きする,7
贔屓する,12
付記する,8
絶賛する,13
補給する,15
感激する,19
忌避する,16
コミットする,17
ギクシャクする,10
陳謝する,7
云々する,11
パンチする,12
経営する,19
トレーニングする,7
返上する,12
感知する,10
特集する,7
解析する,15
就職する,22
補充する,19
観念する,19
租借する,12
浄化する,14
逆用する,10
伝授する,9
封殺する,9
リストラする,10
麻痺する,14
撃退する,13
具申する,5
企画する,9
認知する,14
上書きする,13
命令する,10
威嚇する,11
くしゃみする,6
卒倒する,7
赴任する,8
清書する,7
没収する,13
回覧する,8
おじゃまする,12
女装する,16
混合する,9
到達する,27
手加減する,11
急上昇する,10
要望する,19
苦心する,9
充満する,9
改変する,12
化粧する,9
払しょくする,7
難儀する,10
復習する,12
撤退する,6
凝縮する,13
剥離する,8
仲間入りする,5
制止する,13
指南する,12
分割する,10
建設する,7
絶句する,10
自立する,10
統合する,10
独り占めする,8
多発する,16
予知する,9
一騎打ちする,5
定義する,15
君臨する,10
再選する,5
入力する,18
感嘆する,13
長居する,8
脱色する,5
ひと頑張りする,6
お膳立てする,8
激励する,9
実証する,8
落選する,7
従事する,8
普及する,9
採取する,8
お世話する,15
難航する,16
応用する,6
耳打ちする,8
発症する,8
廃業する,11
ぎすぎすする,10
駆け落ちする,7
断行する,7
束縛する,13
実験する,9
まねする,15
称賛する,12
衰退する,13
発酵する,5
ログする,8
補填する,14
出入りする,11
匹敵する,14
脱帽する,9
代用する,9
そうだする,6
身震いする,5
常駐する,7
発光する,5
再発する,9
のっぺりする,7
開眼する,7
還俗する,5
養生する,11
刮目する,9
買収する,10
自問する,14
拝聴する,9
避難する,12
復讐する,9
息切れする,26
ひと眠りする,9
歓喜する,10
類推する,12
混線する,11
同化する,7
特出する,10
例示する,12
変形する,5
疲弊する,8
駆除する,8
伐採する,6
保全する,9
横取りする,10
行商する,14
申請する,10
空振りする,9
導入する,19
増殖する,10
改宗する,6
搭載する,5
生還する,10
寄り道する,6
早合点する,12
げんなりする,19
演説する,10
無理強いする,19
泥酔する,6
猛進する,8
出荷する,8
修行する,16
常備する,8
デビューする,11
厳選する,10
形容する,14
発明する,9
行進する,6
続出する,9
相対する,10
刺繍する,5
拡大する,19
服用する,7
残業する,7
橋渡しする,8
がまんする,9
電話する,8
背反する,6
拝読する,8
活き活きする,6
洗練する,11
りょうかいする,5
宣告する,16
録画する,11
打合せする,7
長考する,6
運用する,15
発達する,6
スイッチする,8
託する,11
統制する,4
出馬する,6
横着する,7
明文化する,15
瓦解する,13
芝居する,6
蘇生する,6
暗殺する,5
変貌する,7
通告する,7
キスする,9
象徴する,7
見合いする,15
打倒する,4
降参する,7
想起する,18
悩殺する,7
直面する,9
直視する,9
忖度する,5
委託する,6
同席する,8
アンカする,13
応募する,7
墜落する,9
出張する,9
放牧する,8
算出する,8
そうこうする,7
上述する,6
あくびする,6
予習する,8
激怒する,14
奉仕する,17
崇拝する,7
渇望する,7
逆上する,7
インプットする,9
削減する,9
熟練する,7
整形する,6
健闘する,8
入浴する,14
てっかいする,5
混入する,7
偏重する,7
狙い撃ちする,8
合点する,4
テコ入れする,7
混迷する,6
立脚する,10
休止する,5
前記する,5
悶絶する,8
内包する,10
ノックする,6
あっさりする,10
検分する,7
供述する,9
失敬する,9
二分する,10
挺する,9
供する,6
手配する,5
せわする,4
特訓する,8
半壊する,6
直撃する,13
発車する,9
合算する,7
エンジョイする,8
稼働する,8
退院する,5
予防する,10
交差する,7
豪語する,8
セレクトする,6
采配する,6
鑑定する,5
乱用する,6
加筆する,8
逃走する,4
統率する,9
いっきする,7
大騒ぎする,17
ダッシュする,14
検査する,10
調教する,9
返金する,4
迫害する,5
お祝いする,7
風化する,9
占領する,5
換言する,5
等分する,4
緊迫する,10
暴発する,8
激増する,6
粛清する,7
増水する,4
乱発する,9
クローズアップする,9
苦悩する,10
内職する,10
熱唱する,7
イキイキする,12
手招きする,6
う回する,8
高揚する,7
徴収する,12
投与する,6
大笑いする,7
解らんする,6
逆なでする,11
逃亡する,8
短縮する,15
発令する,4
接待する,4
発案する,6
降伏する,4
進歩する,12
反比例する,11
ダイエットする,8
侮辱する,6
トッピングする,8
辞職する,4
加勢する,11
模する,4
審議する,7
しゃっきりする,6
爆破する,13
増加する,10
競争する,8
確証する,4
見学する,7
遷移する,8
捜査する,6
順守する,6
談義する,6
重み付けする,8
彷彿する,8
解散する,9
上積みする,5
分離する,13
平行する,16
絞殺する,8
訳出する,10
ナンパする,12
悪戯する,11
追認する,5
装飾する,10
診断する,11
ろかくする,5
代行する,8
詰問する,4
節制する,4
集結する,7
メールする,6
高笑いする,6
侵略する,5
鼓舞する,4
長続きする,5
入団する,6
応戦する,9
始動する,8
誘拐する,17
冷や冷やする,7
作動する,6
切磋琢磨する,4
出席する,18
チンする,9
試食する,10
忙殺する,8
保有する,7
論争する,12
委譲する,12
包括する,4
入国する,3
可決する,6
かのうする,3
圧勝する,3
探求する,3
改定する,5
加減する,4
狼狽する,4
ひりひりする,4
中座する,4
プリントする,3
火葬する,8
中継する,5
巡らする,3
寄生する,6
課税する,6
苦笑いする,7
憤死する,4
仮想する,3
羽化する,3
模倣する,5
言明する,6
ふかする,3
耄碌する,8
けっこんする,8
召還する,8
変質する,4
回帰する,5
冬眠する,4
せっとくする,4
かくれんぼする,10
乱心する,4
瀕する,6
体現する,8
投降する,3
殲滅する,14
物色する,7
堕落する,6
まごまごする,6
間延びする,5
しんぱいする,3
開花する,3
虐待する,3
送付する,3
撤廃する,4
故障する,8
オーバーラップする,5
ネバネバする,3
狙撃する,5
遠出する,12
開帳する,3
猶予する,5
リリースする,4
放任する,5
雑魚寝する,6
代筆する,4
出演する,7
噴火する,5
運営する,5
加入する,4
休息する,4
幻滅する,11
素通りする,7
沈没する,5
誘致する,7
隔離する,9
穴埋めする,4
信奉する,9
バックアップする,3
巡回する,5
熱望する,8
庇護する,8
やりくりする,5
結集する,4
敬愛する,6
処置する,12
降下する,7
点検する,4
安売りする,4
変色する,4
回り道する,3
企図する,4
発掘する,7
出家する,5
出迎えする,3
鑑賞する,5
放浪する,6
布告する,4
作為する,6
惨殺する,4
しんみりする,7
所持する,7
自賛する,12
熟成する,8
脱毛する,5
紛失する,5
夢想する,12
戸締りする,6
射撃する,6
脱落する,12
援助する,5
吹聴する,6
恋愛する,5
クロスする,6
補修する,4
分断する,9
沸騰する,10
丸のみする,3
修整する,4
出場する,4
貯金する,4
除隊する,3
点在する,6
惨敗する,4
永眠する,7
看病する,11
一瞥する,4
固着する,7
算段する,8
失恋する,10
修復する,7
演繹する,6
協調する,20
トレードする,3
かんべんする,6
追跡する,5
配合する,3
混雑する,5
回らんする,5
執心する,4
揶揄する,7
プレーする,7
宣する,3
即決する,9
重用する,4
ハンティングする,3
会得する,8
他薦する,3
収斂する,4
がんがんする,5
記帳する,7
コンタクトする,4
着眼する,15
挿入する,6
疎外する,3
脳死する,5
破滅する,10
スカウトする,6
区分する,8
共謀する,8
繁栄する,11
休業する,4
発射する,7
退出する,6
拉致する,7
復調する,4
虐殺する,6
享受する,10
潜入する,7
ついじゅうする,4
失職する,3
掲載する,13
ぼさっとする,3
慢心する,8
伝染する,11
処方する,4
占拠する,10
周回する,4
脱走する,8
フィットする,9
転化する,5
合議する,4
補正する,24
切り貼りする,18
信任する,7
見舞いする,10
煽動する,11
習得する,14
負担する,5
はやとちりする,3
頻発する,9
四散する,6
供養する,6
氾濫する,3
成熟する,6
ガマンする,5
告知する,7
導出する,4
加工する,13
先取りする,11
波及する,6
上塗りする,10
脱退する,3
思い違いする,12
自作する,7
全壊する,3
放出する,11
設立する,8
アクセスする,4
前倒しする,11
取得する,19
談笑する,6
癒着する,3
告発する,9
撮影する,6
腐敗する,4
選挙する,5
出頭する,3
徹する,6
復旧する,9
識別する,3
リサイクルする,3
供給する,3
ふきする,3
買い物する,7
敷衍する,3
得票する,3
淘汰する,5
ウインクする,5
遅延する,4
翻意する,5
店じまいする,7
看過する,10
減点する,10
混濁する,4
連帯する,5
逆襲する,4
水没する,3
演奏する,5
射殺する,6
マッチングする,9
志向する,6
倍増する,10
痙攣する,8
体操する,4
落下する,5
遭難する,4
ゴールインする,4
処遇する,6
黙殺する,10
ミックスする,7
分別する,4
一番乗りする,4
移入する,8
流出する,3
悪用する,14
バトンタッチする,12
依拠する,7
差別する,8
移項する,2
御馳走する,2
急増する,3
衰弱する,2
いっこする,5
ざわざわする,12
行き来する,3
日光浴する,3
あいさつする,8
統括する,3
放流する,3
断絶する,7
パックする,3
病死する,4
帰省する,3
喀血する,2
閉店する,3
力負けする,4
並立する,2
狂喜する,5
変態する,3
自省する,9
レベルアップする,11
睡眠する,3
出店する,3
奪取する,2
反駁する,8
首肯する,6
鎮火する,3
意気投合する,4
尾行する,2
受理する,3
証言する,4
廃止する,6
下降する,6
安住する,2
直進する,4
負荷する,2
ドライブする,2
発病する,2
調合する,5
困窮する,4
循環する,3
憶測する,9
沐浴する,5
潜水する,2
留保する,8
復権する,2
尻ごみする,2
進入する,3
失点する,5
エンストする,3
コーティングする,6
イタズラする,7
融通する,5
おうとする,5
迂回する,3
ラッシュする,2
封鎖する,11
復元する,2
日焼けする,6
充血する,2
侵食する,2
解任する,3
災いする,7
誓約する,2
しっぱいする,3
爆撃する,8
評論する,2
発情する,3
諦観する,6
諒解する,3
譲渡する,8
スライディングする,7
探究する,2
指揮する,4
号令する,4
読書する,5
号泣する,3
修了する,3
ふよする,5
撤収する,2
制圧する,7
停戦する,2
打診する,7
命名する,6
補記する,2
放送する,5
復興する,5
深化する,5
納税する,3
縫い物する,2
エスカレートする,7
お礼する,2
発火する,2
染色する,2
自炊する,4
停電する,7
洞察する,5
介護する,4
生成する,2
告解する,2
代替する,3
むかむかする,2
圧死する,4
植毛する,5
左遷する,3
破産する,5
泣き寝入りする,2
インタビューする,5
転売する,4
調和する,7
消灯する,3
攻略する,4
是非する,5
帰郷する,4
快諾する,2
スキャンする,2
撤去する,3
相乗する,4
考案する,12
群生する,2
